Year,Pos,Pts,Reb,Ast,Stl,Blk,Tov,PF,FG%,3PT%,FT%,TS%,PER,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%
2003,PG,10.44615385,2.748076923,4.655769231,1.1,0.155769231,1.953846154,2.013461538,0.41600168,0.343005952,0.79029734,0.502711538,14.47692308,0.270269231,0.263615385,5.663461538,28.56538462,2.161538462,0.417307692,16.60384615,19.69615385
2003,SF,11.1673913,4.336956522,1.919565217,0.941304348,0.341304348,1.515217391,2.256521739,0.439153439,0.357642358,0.769662921,0.516108696,13.77826087,0.235913043,0.276195652,8.854347826,11.66956522,1.806521739,0.913043478,12.80434783,19.4
2003,SG,12.92592593,3.598148148,2.987037037,1.098148148,0.281481481,1.72962963,2.009259259,0.42126958,0.35286783,0.798283262,0.515685185,15.03888889,0.272351852,0.260648148,6.935185185,17.51666667,1.990740741,0.683333333,12.36666667,21.33703704
2002,C,7.851851852,5.966666667,1.096296296,0.572222222,1.1,1.257407407,2.65,0.477758521,0.32,0.686555891,0.518296296,14.20925926,0.013981481,0.384925926,14.57962963,7.37962963,1.333333333,3.32037037,14.71481481,16.78888889
2002,PF,12.01555556,6.942222222,1.962222222,0.862222222,0.806666667,1.686666667,2.644444444,0.461641392,0.330798479,0.732262383,0.519466667,16.04666667,0.115244444,0.339533333,13.90888889,11.20222222,1.575555556,2.028888889,13.58222222,20.01777778
2002,PG,10.43333333,2.72962963,4.290740741,1.007407407,0.148148148,1.768518519,1.944444444,0.425299216,0.350460123,0.806451613,0.510944444,14.43888889,0.27287037,0.255925926,5.844444444,26.04074074,1.959259259,0.416666667,15.5037037,19.52777778
2002,SF,11.31454545,4.5,2.005454545,0.947272727,0.414545455,1.54,2.361818182,0.440082645,0.355612682,0.786264891,0.518618182,13.84727273,0.235636364,0.263581818,9.230909091,11.79454545,1.783636364,1.1,12.66545455,19.34363636
2002,SG,11.75172414,3.389655172,2.527586207,0.996551724,0.29137931,1.553448276,1.996551724,0.42879257,0.355645707,0.7997558,0.51362069,14.30689655,0.249810345,0.268775862,7.363793103,15.63275862,1.95,0.793103448,12.8637931,20.33448276
2002,AVERAGE,10.64661654,4.609398496,2.391353383,0.879699248,0.539097744,1.556766917,2.303759398,0.443836189,0.350861688,0.763395964,0.516048872,14.51315789,0.180921053,0.300642857,10.01353383,14.52706767,1.728947368,1.502255639,13.85601504,19.1924812
2001,AVERAGE,10.69407407,4.621481481,2.438148148,0.865555556,0.565925926,1.524444444,2.275555556,0.447415767,0.353483146,0.756063563,0.518488889,14.58,0.172011111,0.302103704,10.01518519,14.66481481,1.702592593,1.58962963,13.51814815,19.32333333
2001,C,8.378846154,6.188461538,0.917307692,0.551923077,1.136538462,1.2,2.65,0.487517934,0.333333333,0.66930266,0.524038462,14.61153846,0.015903846,0.416346154,14.89423077,6.161538462,1.238461538,3.536538462,13.84038462,17.27115385
2001,PF,10.76603774,6.422641509,1.758490566,0.777358491,0.837735849,1.556603774,2.635849057,0.460553924,0.342657343,0.742182514,0.518301887,14.93207547,0.08154717,0.327377358,13.50566038,10.19056604,1.526415094,2.194339623,13.73773585,18.96981132
2001,PG,10.26666667,2.748148148,4.818518519,1.051851852,0.137037037,1.777777778,1.911111111,0.425102881,0.348652932,0.790453074,0.510314815,14.88333333,0.263777778,0.256351852,5.803703704,29.05,2.122222222,0.374074074,15.52037037,19.54074074
2001,SF,12.04528302,4.577358491,2.139622642,0.945283019,0.477358491,1.624528302,2.316981132,0.444322143,0.342857143,0.773849233,0.520075472,14.39056604,0.211320755,0.280320755,9.281132075,12.46226415,1.739622642,1.250943396,12.73773585,20.39811321
2001,SG,11.86724138,3.355172414,2.479310345,0.981034483,0.286206897,1.45862069,1.912068966,0.434340007,0.369340233,0.805536799,0.519844828,14.12068966,0.273275862,0.239086207,7.043103448,14.99655172,1.855172414,0.732758621,11.87758621,20.30172414
2000,C,8.192156863,6.417647059,0.968627451,0.560784314,1.250980392,1.31372549,2.743137255,0.474832703,0.214285714,0.666913397,0.515156863,14.50196078,0.011627451,0.379823529,15.18431373,6.639215686,1.278431373,3.668627451,14.66470588,17.23921569
2000,PF,10.66428571,6.141071429,1.666071429,0.753571429,0.789285714,1.551785714,2.623214286,0.458669355,0.346938776,0.724913495,0.516839286,14.94821429,0.101214286,0.355732143,13.27142857,9.991071429,1.503571429,2.1,13.575,19.36071429
2000,PG,9.858181818,2.712727273,4.705454545,1.045454545,0.138181818,1.801818182,1.958181818,0.42811973,0.3560477,0.788638262,0.508290909,14.37636364,0.242272727,0.2536,5.705454545,28.24,2.036363636,0.376363636,16.51272727,18.91454545
2000,SF,11.70185185,4.444444444,2.046296296,0.885185185,0.42962963,1.592592593,2.344444444,0.444300037,0.352716873,0.758576052,0.51462963,14.2,0.208148148,0.283277778,9.287037037,12.34444444,1.688888889,1.157407407,12.96851852,20.59259259
2000,SG,12.58367347,3.367346939,2.853061224,1.071428571,0.283673469,1.655102041,2.169387755,0.428405348,0.364760433,0.821544452,0.528387755,14.66326531,0.28177551,0.284877551,6.573469388,16.23673469,1.883673469,0.7,12.64081633,19.95918367
2000,AVERAGE,10.58754717,4.624150943,2.459622642,0.862641509,0.576226415,1.585283019,2.36754717,0.445035461,0.355396394,0.751900109,0.516426415,14.53849057,0.168426415,0.31130566,10.01886792,14.76792453,1.678867925,1.593207547,14.09811321,19.22150943
1999,AVERAGE,10.90965251,4.703088803,2.507722008,0.869111969,0.572200772,1.648262548,2.460617761,0.45082486,0.357032457,0.754161508,0.521223938,14.70849421,0.161204633,0.306602317,10.04671815,14.8023166,1.667181467,1.553281853,14.11467181,19.51698842
1999,C,9.166,6.43,1.058,0.546,1.248,1.444,2.948,0.482536271,0.208333333,0.684136967,0.51856,14.794,0.0108,0.38062,15.17,7.168,1.196,3.614,14.968,18.452
1999,PF,10.80740741,6.372222222,1.655555556,0.762962963,0.761111111,1.648148148,2.757407407,0.468503937,0.342364532,0.722119532,0.520777778,14.71481481,0.08862963,0.341888889,13.26851852,9.814814815,1.453703704,1.964814815,14.39814815,18.99259259
1999,PG,9.956603774,2.637735849,4.922641509,1.060377358,0.143396226,1.847169811,1.979245283,0.425091615,0.349656357,0.796183868,0.510735849,14.52075472,0.254773585,0.244264151,5.526415094,28.91698113,2.047169811,0.367924528,16.10188679,19.14716981
1999,SF,12.02413793,4.512068966,2.205172414,0.9,0.432758621,1.644827586,2.382758621,0.451879959,0.365292426,0.771970132,0.530534483,14.98448276,0.187948276,0.298068966,9.25862069,12.71034483,1.713793103,1.137931034,12.69137931,20.5137931
1999,SG,12.69545455,3.431818182,2.690909091,1.095454545,0.272727273,1.645454545,2.225,0.431721798,0.367731368,0.809235428,0.525159091,14.46590909,0.273227273,0.265522727,6.754545455,15.35454545,1.945454545,0.681818182,12.27954545,20.50227273
1998,AVERAGE,9.789285714,4.440714286,2.2175,0.888571429,0.5225,1.538214286,2.311071429,0.438902957,0.341781874,0.729782524,0.510560714,14.5225,0.165146429,0.337132143,10.14535714,14.34,1.851071429,1.544642857,14.31821429,19.24821429
1998,C,8.443396226,6.135849057,0.983018868,0.6,1.118867925,1.298113208,2.771698113,0.475459282,0.125,0.646103896,0.512509434,14.8,0.008,0.430962264,15.13584906,7.024528302,1.396226415,3.513207547,14.54528302,17.80377358
1998,PF,9.245454545,5.792424242,1.289393939,0.692424242,0.636363636,1.418181818,2.562121212,0.462778662,0.314176245,0.698461538,0.512666667,14.56060606,0.063454545,0.396439394,13.35757576,8.578787879,1.543939394,1.856060606,13.9969697,18.73787879
1998,PG,9.265454545,2.56,4.645454545,1.16,0.130909091,1.869090909,1.881818182,0.417422065,0.338668913,0.770519263,0.504381818,14.66909091,0.266654545,0.264309091,5.630909091,29.74909091,2.403636364,0.367272727,17.52545455,19.20727273
1998,SF,10.87627119,4.225423729,1.916949153,0.993220339,0.422033898,1.489830508,2.286440678,0.431979603,0.356945722,0.759456265,0.511779661,14.66610169,0.214186441,0.304084746,9.176271186,12.24576271,1.984745763,1.201694915,12.34237288,20.24915254
1998,SG,11.31914894,3.10212766,2.44893617,1.040425532,0.274468085,1.65106383,1.972340426,0.413307326,0.342793129,0.799693016,0.511106383,13.80425532,0.304808511,0.274744681,6.506382979,15.27659574,1.980851064,0.695744681,13.24042553,20.38510638
1997,AVERAGE,10.60545455,4.550181818,2.458545455,0.914909091,0.560363636,1.620363636,2.377454545,0.453089528,0.346053998,0.740284241,0.521069091,14.612,0.155178182,0.330985455,9.978545455,14.91490909,1.824,1.555636364,14.348,19.33890909
1997,C,9.671153846,6.646153846,1.219230769,0.657692308,1.298076923,1.459615385,2.836538462,0.489245983,0.230769231,0.661451815,0.520480769,15.3,0.012307692,0.4,15.33269231,7.684615385,1.386538462,3.707692308,14.55192308,18.10576923
1997,PF,10.47142857,6.403571429,1.548214286,0.771428571,0.682142857,1.589285714,2.6875,0.473951715,0.302419355,0.709139785,0.527642857,15.00178571,0.056285714,0.398125,13.7875,9.226785714,1.505357143,1.889285714,14.14821429,19.26607143
1997,PG,9.474576271,2.522033898,4.686440678,1.13559322,0.155932203,1.830508475,1.969491525,0.424004949,0.336424958,0.785870357,0.510542373,14.3559322,0.247254237,0.281016949,5.628813559,28.91525424,2.337288136,0.420338983,17.09830508,18.95423729
1997,SF,11.505,4.16,2.096666667,0.951666667,0.446666667,1.611666667,2.326666667,0.449075689,0.348968105,0.759933775,0.523933333,14.57666667,0.196183333,0.31305,8.98,12.74833333,1.898333333,1.231666667,13.05,20.40333333
1997,SG,12.03958333,3.097916667,2.577083333,1.04375,0.258333333,1.583333333,2.083333333,0.436538856,0.366744367,0.805810398,0.523395833,13.77083333,0.260895833,0.261729167,6.329166667,14.88333333,1.945833333,0.635416667,12.60208333,19.90208333
1996,AVERAGE,10.99774436,4.606390977,2.520676692,0.918796992,0.547744361,1.681954887,2.390225564,0.457466919,0.358918274,0.740271611,0.533402256,14.59323308,0.205191729,0.323785714,9.960902256,14.94924812,1.790601504,1.606015038,14.66390977,19.3481203
1996,C,9.03,6.248,1.054,0.57,1.172,1.466,2.826,0.497905613,0.297619048,0.665706052,0.53106,14.26,0.02086,0.38706,15.056,6.968,1.246,3.656,15.38,17.878
1996,PF,11.71538462,7.188461538,1.705769231,0.813461538,0.742307692,1.723076923,2.801923077,0.482906858,0.325396825,0.70416198,0.532711538,15.26538462,0.077057692,0.364942308,14.15961538,9.296153846,1.496153846,2.011538462,14.12307692,19.08269231
1996,PG,10.37413793,2.417241379,4.751724138,1.14137931,0.148275862,1.9,1.951724138,0.430572229,0.360606061,0.778397213,0.532327586,14.81896552,0.338293103,0.281724138,5.386206897,28.72241379,2.282758621,0.45,17.05172414,19.60689655
1996,SF,11.36727273,4.347272727,2.230909091,0.969090909,0.458181818,1.625454545,2.354545455,0.451870616,0.35375817,0.753039028,0.532109091,14.23454545,0.238218182,0.309163636,9.349090909,12.81090909,1.863636364,1.363636364,13.50363636,19.55090909
1996,SG,12.50588235,3.133333333,2.564705882,1.060784314,0.288235294,1.664705882,2.080392157,0.437128048,0.371529829,0.802543507,0.539019608,14.36470588,0.329568627,0.283392157,6.547058824,15.18039216,1.98627451,0.758823529,13.04901961,20.54705882
1995,AVERAGE,10.93882784,4.494505495,2.504395604,0.865567766,0.545054945,1.644322344,2.429304029,0.464724567,0.366167475,0.742709254,0.539069597,14.55238095,0.190769231,0.334978022,10.01391941,14.81098901,1.712087912,1.564835165,14.58754579,19.35164835
1995,C,9.722916667,6.370833333,1.122916667,0.575,1.260416667,1.55,2.90625,0.502045269,0.227272727,0.679523142,0.534666667,14.32916667,0.0223125,0.386854167,14.94375,7.039583333,1.15625,3.6875,15.73333333,18.06041667
1995,PF,10.37894737,6.322807018,1.405263158,0.692982456,0.685964912,1.519298246,2.722807018,0.48854476,0.322695035,0.697513013,0.536245614,14.49824561,0.061666667,0.387789474,14.12982456,8.185964912,1.398245614,1.968421053,13.97017544,18.71754386
1995,PG,11.02280702,2.512280702,5.001754386,1.152631579,0.143859649,1.956140351,2.050877193,0.438014908,0.364713217,0.789338471,0.538631579,15.1754386,0.319649123,0.299649123,5.424561404,29.18070175,2.285964912,0.440350877,16.77368421,19.79824561
1995,SF,11.93636364,4.569090909,2.241818182,0.929090909,0.467272727,1.625454545,2.425454545,0.4586155,0.372093023,0.751833741,0.539054545,14.43090909,0.226454545,0.308945455,9.563636364,12.51818182,1.770909091,1.265454545,13.07818182,19.74727273
1995,SG,11.48571429,2.969642857,2.523214286,0.935714286,0.273214286,1.553571429,2.110714286,0.449035276,0.376783398,0.794024158,0.546178571,14.28392857,0.300339286,0.298285714,6.7125,15.84107143,1.866071429,0.773214286,13.49107143,20.26071429
1994,AVERAGE,11.16445313,4.559765625,2.566015625,0.892578125,0.56484375,1.67734375,2.468359375,0.468640658,0.358362573,0.737235858,0.539832031,14.65351563,0.175003906,0.335585938,10.14257813,14.865625,1.75703125,1.5984375,14.62460938,19.4296875
1994,C,10.14489796,6.506122449,1.165306122,0.595918367,1.234693878,1.569387755,3.002040816,0.506652752,0.303030303,0.687703318,0.537428571,14.47346939,0.025428571,0.383510204,14.94285714,7.23877551,1.197959184,3.510204082,15.24081633,18.12857143
1994,PF,10.34576271,6.384745763,1.593220339,0.745762712,0.706779661,1.554237288,2.7,0.490845505,0.317808219,0.688850967,0.537915254,14.61016949,0.073355932,0.366627119,14.33050847,9.337288136,1.479661017,2.040677966,14.56779661,18.52881356
1994,PG,10.81153846,2.494230769,5.384615385,1.215384615,0.15,2.023076923,2.005769231,0.446397188,0.363707165,0.792603336,0.538865385,15.19423077,0.293769231,0.300788462,5.369230769,30.31730769,2.369230769,0.425,17.50769231,19.22692308
1994,SF,12.12653061,4.142857143,2.110204082,0.918367347,0.434693878,1.610204082,2.410204082,0.456535335,0.362254025,0.75210902,0.541653061,14.59387755,0.213163265,0.334938776,9.112244898,12.45714286,1.86122449,1.206122449,13.00612245,20.65306122
1994,SG,12.64255319,2.959574468,2.604255319,1.00212766,0.282978723,1.631914894,2.193617021,0.449076955,0.364797729,0.781339031,0.543914894,14.35957447,0.287361702,0.285829787,6.236170213,15.17234043,1.90212766,0.757446809,12.55106383,20.86595745
1993,AVERAGE,11.0972549,4.58745098,2.675686275,0.958823529,0.550588235,1.677254902,2.311372549,0.4671869,0.331871345,0.738108108,0.524596078,14.57372549,0.110792157,0.317090196,9.821176471,15.15098039,1.858823529,1.358039216,14.17137255,19.63333333
1993,C,11.23571429,6.745238095,1.516666667,0.70952381,1.361904762,1.721428571,2.880952381,0.504208526,0.235294118,0.682843472,0.53502381,15.28571429,0.009333333,0.373190476,14.36904762,8.576190476,1.371428571,3.185714286,14.82619048,19.07380952
1993,PF,10.2440678,6.569491525,1.644067797,0.759322034,0.650847458,1.501694915,2.613559322,0.484673935,0.302904564,0.703204047,0.529576271,14.49322034,0.056423729,0.368915254,14.10677966,9.293220339,1.494915254,1.683050847,13.98983051,18.17627119
1993,PG,10.10555556,2.407407407,5.035185185,1.237037037,0.138888889,1.901851852,1.825925926,0.44682217,0.336305732,0.782239382,0.5155,14.45185185,0.173851852,0.272,5.285185185,28.42592593,2.45,0.37037037,16.73333333,19.25925926
1993,SF,11.56382979,4.346808511,2.055319149,0.934042553,0.476595745,1.54893617,2.274468085,0.457284269,0.328267477,0.741167435,0.518595745,14.24680851,0.130361702,0.295851064,9.414893617,11.76595745,1.814893617,1.238297872,12.3787234,20.68510638
1993,SG,12.53396226,3.105660377,2.888679245,1.116981132,0.281132075,1.722641509,2.050943396,0.452836943,0.34086444,0.790518898,0.525377358,14.51320755,0.170113208,0.279716981,6.428301887,16.35849057,2.086792453,0.660377358,12.83396226,21.14716981
1992,AVERAGE,11.44224806,4.64496124,2.695348837,0.921705426,0.567054264,1.658527132,2.453488372,0.475422811,0.335725678,0.756021756,0.532410853,14.40542636,0.098751938,0.323581395,9.994186047,14.61124031,1.72248062,1.344573643,14.17906977,19.23062016
1992,C,9.7,6.5,1.308695652,0.602173913,1.234782609,1.52173913,2.834782609,0.499855949,0.216216216,0.693892045,0.531913043,13.84565217,0.012304348,0.394043478,14.90217391,7.563043478,1.267391304,2.965217391,15.84130435,17.29782609
1992,PF,11.27580645,6.593548387,1.703225806,0.746774194,0.714516129,1.633870968,2.783870968,0.489048474,0.271653543,0.734765235,0.538209677,14.66451613,0.045677419,0.364177419,13.88709677,9.235483871,1.391935484,1.714516129,14.11451613,19.10645161
1992,PG,10.44423077,2.503846154,5.340384615,1.25,0.15,1.859615385,2.048076923,0.458711534,0.34439834,0.801697531,0.526826923,14.60192308,0.167596154,0.276307692,5.3,28.52115385,2.365384615,0.355769231,16.31538462,18.33461538
1992,SF,11.6754717,4.1,2.062264151,0.883018868,0.441509434,1.511320755,2.266037736,0.470269223,0.331550802,0.759813706,0.526867925,13.93018868,0.100735849,0.296358491,9.020754717,11.68490566,1.68490566,1.075471698,12.38490566,20.0754717
1992,SG,14.33111111,3.18,3.168888889,1.155555556,0.311111111,1.773333333,2.297777778,0.464333018,0.353697749,0.799074686,0.537911111,14.95333333,0.178355556,0.282311111,6.184444444,16.59555556,1.944444444,0.637777778,12.21333333,21.41777778
1991,AVERAGE,11.65060241,4.803212851,2.681124498,0.936947791,0.622891566,1.6437751,2.362650602,0.475110851,0.33218842,0.761440563,0.526911647,14.59799197,0.080108434,0.310879518,10.08955823,14.32891566,1.724497992,1.443373494,13.61365462,19.51526104
1991,C,9.193877551,6.3,1.204081633,0.595918367,1.324489796,1.351020408,2.716326531,0.491019619,0.279069767,0.699850299,0.523204082,13.63265306,0.013979592,0.36144898,14.44081633,7.036734694,1.206122449,3.189795918,14.64081633,16.60816327
1991,PF,11.40925926,7.051851852,1.564814815,0.725925926,0.733333333,1.518518519,2.644444444,0.496191064,0.296052632,0.745986239,0.542518519,15.10740741,0.036018519,0.355981481,14.35925926,8.246296296,1.333333333,1.688888889,12.85740741,18.62962963
1991,PG,10.51176471,2.423529412,5.294117647,1.27254902,0.176470588,1.894117647,1.896078431,0.450401563,0.329770992,0.795869738,0.513254902,14.45882353,0.142686275,0.267137255,5.2,28.35294118,2.421568627,0.398039216,16.09803922,19.2372549
1991,SF,13.24791667,4.647916667,2.266666667,0.941666667,0.533333333,1.652083333,2.30625,0.475075529,0.330708661,0.768414068,0.528541667,14.99166667,0.090916667,0.2895,9.45,11.72708333,1.679166667,1.239583333,11.92083333,21.55416667
1991,SG,14.09361702,3.4,3.091489362,1.165957447,0.340425532,1.812765957,2.234042553,0.466799349,0.347058824,0.797402597,0.526,14.76808511,0.120765957,0.275638298,6.606382979,16.35957447,2.004255319,0.682978723,12.44468085,21.78297872
1990,AVERAGE,11.51589147,4.645736434,2.679457364,0.921705426,0.571317829,1.679844961,2.437596899,0.475663444,0.322368421,0.766756722,0.529093023,14.38372093,0.077600775,0.325236434,10.01395349,14.5379845,1.705426357,1.34379845,14.26046512,19.44612403
1990,C,9.190740741,6.592592593,1.103703704,0.594444444,1.205555556,1.453703704,2.807407407,0.4915,0.225806452,0.711111111,0.5295,13.09259259,0.015592593,0.369833333,14.80925926,6.166666667,1.125925926,2.903703704,15.12592593,16.50555556
1990,PF,10.94615385,6.186538462,1.525,0.721153846,0.675,1.575,2.778846154,0.489818504,0.245454545,0.731591449,0.534403846,13.93269231,0.026365385,0.381153846,13.54038462,8.280769231,1.378846154,1.65,14.41153846,18.53076923
1990,PG,11.31886792,2.577358491,5.577358491,1.288679245,0.154716981,1.962264151,2.054716981,0.461182623,0.331938633,0.800544588,0.528811321,15.33396226,0.142584906,0.289698113,5.326415094,29.21132075,2.341509434,0.349056604,16.00188679,19.25471698
1990,SF,13.46041667,4.779166667,2.310416667,0.966666667,0.49375,1.758333333,2.435416667,0.478071834,0.314496314,0.778793419,0.530666667,14.87708333,0.078708333,0.310229167,9.495833333,12.21666667,1.69375,1.047916667,12.77291667,21.20208333
1990,SG,12.93333333,3.037254902,2.860784314,1.049019608,0.3,1.658823529,2.098039216,0.463348416,0.338235294,0.812215724,0.522058824,14.75882353,0.126921569,0.272058824,6.7,16.71764706,2.001960784,0.692156863,12.78039216,22.03921569
1989,AVERAGE,11.61124031,4.616666667,2.682945736,0.917829457,0.539922481,1.662790698,2.431395349,0.478680015,0.32788671,0.767634855,0.530391473,14.3496124,0.073139535,0.329686047,9.912403101,14.2627907,1.695348837,1.248062016,14.05930233,19.33023256
1989,C,9.792156863,6.47254902,1.160784314,0.598039216,1.166666667,1.460784314,2.803921569,0.488765463,0.282352941,0.729513658,0.53372549,13.62156863,0.025411765,0.381843137,14.62156863,6.47254902,1.176470588,2.77254902,14.69411765,17.29411765
1989,PF,11.16981132,5.898113208,1.413207547,0.722641509,0.677358491,1.549056604,2.803773585,0.49555411,0.251968504,0.735606484,0.536509434,14.06981132,0.027962264,0.383679245,13.13018868,8.116981132,1.40754717,1.639622642,14.06415094,19.01509434
1989,PG,10.21764706,2.615686275,5.643137255,1.241176471,0.125490196,1.894117647,1.894117647,0.457432121,0.341021417,0.81023622,0.519431373,14.45882353,0.134176471,0.279568627,5.429411765,29.13333333,2.27254902,0.278431373,16.6627451,17.81960784
1989,SF,13.32857143,4.712244898,2.240816327,0.914285714,0.471428571,1.695918367,2.465306122,0.483025273,0.303977273,0.773189707,0.534489796,14.86938776,0.060714286,0.324020408,9.46122449,11.93673469,1.653061224,0.981632653,12.35918367,21.07346939
1989,SG,13.52037037,3.409259259,2.972222222,1.109259259,0.266666667,1.716666667,2.190740741,0.470675698,0.34887218,0.797328688,0.52787037,14.73703704,0.116185185,0.279907407,6.95,15.71851852,1.961111111,0.581481481,12.53888889,21.40740741
1988,AVERAGE,11.65168067,4.655882353,2.745798319,0.962184874,0.573529412,1.790336134,2.462605042,0.478621853,0.319110577,0.773327828,0.530768908,14.29033613,0.071647059,0.326298319,10.04201681,14.35504202,1.742436975,1.334033613,14.88991597,19.30798319
1988,C,8.710714286,5.8125,1.041071429,0.551785714,1.083928571,1.45,2.707142857,0.491490459,0.263888889,0.714873201,0.527464286,12.575,0.021392857,0.373375,14.28392857,6.098214286,1.164285714,2.739285714,15.79642857,16.87678571
1988,PF,10.97659574,6.157446809,1.431914894,0.780851064,0.70212766,1.612765957,2.665957447,0.498349835,0.299401198,0.75511509,0.54606383,14.18085106,0.044340426,0.380744681,13.17659574,7.908510638,1.463829787,1.629787234,14.78723404,18.0893617
1988,PG,10.94347826,2.795652174,6,1.363043478,0.147826087,2.145652174,2.043478261,0.461298077,0.320072333,0.821862348,0.524934783,15.07173913,0.129478261,0.293847826,5.6,30.50434783,2.419565217,0.308695652,17.79130435,18.44130435
1988,SF,14.45909091,4.845454545,2.302272727,0.997727273,0.522727273,1.952272727,2.593181818,0.478656801,0.285714286,0.781329923,0.527363636,15.00454545,0.053318182,0.301068182,9.540909091,11.86818182,1.725,1.081818182,12.92272727,22.08863636
1988,SG,13.99555556,3.364444444,3.346666667,1.217777778,0.288888889,1.877777778,2.246666667,0.468056872,0.347008547,0.801939058,0.5282,15.04222222,0.121511111,0.268688889,6.52,17.28666667,2.077777778,0.571111111,12.82666667,21.77333333
1987,AVERAGE,11.64541284,4.667431193,2.728440367,0.904587156,0.573394495,1.747706422,2.515137615,0.483787353,0.310909091,0.766209112,0.535302752,14.47568807,0.052055046,0.342472477,10.1353211,14.45963303,1.682110092,1.341743119,14.7440367,19.38623853
1987,C,9.864,6.21,1.306,0.57,1.126,1.66,2.916,0.494471587,0.12,0.727456258,0.53826,13.21,0.00642,0.39626,14.192,7.174,1.106,2.734,16.118,17.442
1987,PF,10.89782609,6.32826087,1.389130435,0.695652174,0.645652174,1.617391304,2.839130435,0.499607638,0.25,0.737240076,0.543586957,14.07391304,0.023934783,0.400934783,13.92173913,7.930434783,1.352173913,1.554347826,14.93478261,18.5
1987,PG,10.32564103,2.551282051,5.874358974,1.302564103,0.151282051,1.974358974,2.005128205,0.467166417,0.318181818,0.806875632,0.528025641,14.98461538,0.098564103,0.286717949,5.312820513,30.43846154,2.438461538,0.335897436,17.32820513,18.06923077
1987,SF,14.05238095,4.514285714,2.252380952,0.871428571,0.49047619,1.761904762,2.419047619,0.486413043,0.307692308,0.78243513,0.53752381,15.42142857,0.043357143,0.335452381,9.402380952,12.06666667,1.592857143,1.083333333,12.66904762,21.85238095
1987,SG,13.44634146,3.092682927,3.46097561,1.202439024,0.304878049,1.770731707,2.246341463,0.470970537,0.330210773,0.796570538,0.52704878,15.01707317,0.103926829,0.271512195,6.27804878,17.92195122,2.126829268,0.626829268,12.52195122,21.47804878
1986,AVERAGE,11.40482456,4.575877193,2.680701754,0.893421053,0.573245614,1.71622807,2.500438596,0.482544237,0.303956835,0.763641425,0.53222807,14.23157895,0.052109649,0.350938596,10.01315789,14.41008772,1.698684211,1.316666667,14.5995614,19.30482456
1986,C,9.960465116,6.381395349,1.297674419,0.560465116,1.146511628,1.551162791,2.865116279,0.498189499,0.111111111,0.736526946,0.540139535,13.53023256,0.004139535,0.413790698,14.32325581,6.951162791,1.125581395,2.648837209,15.05813953,17.30930233
1986,PF,10.96792453,6.456603774,1.505660377,0.709433962,0.767924528,1.681132075,2.873584906,0.496796996,0.209876543,0.732656514,0.539886792,13.90943396,0.018377358,0.402169811,13.91886792,8.230188679,1.350943396,1.764150943,15.03207547,18.38679245
1986,PG,10.7452381,2.6,5.780952381,1.29047619,0.161904762,1.978571429,2.135714286,0.462694579,0.298765432,0.805317324,0.526619048,14.68809524,0.114619048,0.305190476,5.24047619,29.27380952,2.292857143,0.342857143,16.73333333,18.23809524
1986,SF,12.16041667,4.210416667,2.195833333,0.829166667,0.466666667,1.6375,2.34375,0.489614885,0.314655172,0.763613861,0.5363125,14.69166667,0.046479167,0.354833333,9.633333333,12.48125,1.6875,1.1375,13.55416667,20.55416667
1986,SG,13.23095238,2.747619048,3.033333333,1.142857143,0.273809524,1.757142857,2.2,0.466638424,0.327272727,0.796597061,0.515404762,14.37380952,0.087714286,0.263238095,5.878571429,17.18571429,2.142857143,0.566666667,12.6452381,22.1452381
1985,AVERAGE,11.70995475,4.603167421,2.771945701,0.916289593,0.563348416,1.845248869,2.596832579,0.490658277,0.27154047,0.758445946,0.538954751,14.52036199,0.039755656,0.350710407,9.969230769,14.71357466,1.695927602,1.221719457,15.31221719,19.43710407
1985,C,11.28409091,6.829545455,1.434090909,0.622727273,1.429545455,1.829545455,3.115909091,0.508869473,0,0.725795971,0.549386364,14.59318182,0.003977273,0.415613636,14.85909091,7.493181818,1.129545455,3.1,16.28863636,18.04318182
1985,PF,10.66304348,6.534782609,1.606521739,0.708695652,0.643478261,1.891304348,3,0.505149195,0.15,0.703412073,0.548326087,13.5673913,0.0105,0.417695652,14.33043478,8.5,1.347826087,1.393478261,17,18.08478261
1985,PG,10.86666667,2.447619048,5.557142857,1.335714286,0.138095238,2.026190476,2.133333333,0.47170315,0.287128713,0.798821549,0.535047619,15.15238095,0.084761905,0.319119048,5.045238095,28.65,2.4,0.311904762,16.80952381,18.79047619
1985,SF,13.91333333,4.413333333,2.36,0.908888889,0.391111111,1.828888889,2.462222222,0.491252765,0.280701754,0.782195846,0.540733333,15.56222222,0.041244444,0.334866667,9.406666667,12.56444444,1.693333333,0.846666667,13.03777778,21.70444444
1985,SG,11.78181818,2.609090909,3.090909091,1.034090909,0.195454545,1.656818182,2.236363636,0.477952936,0.280334728,0.797945205,0.520636364,13.775,0.061636364,0.262136364,5.795454545,17.325,1.956818182,0.415909091,13.46818182,20.54318182
1984,AVERAGE,11.721875,4.55625,2.775,0.888392857,0.554464286,1.842857143,2.551339286,0.493597372,0.2875,0.766098758,0.538723214,14.23392857,0.033705357,0.333959821,9.977232143,14.39821429,1.634375,1.236160714,15.72098214,19.23258929
